6.160645310540207e-006	2.127957e+000	-6.960140e-001	-3.041556e-002
6.172571253067214e-006	2.242541e+000	-6.501915e-001	-3.244237e-002
6.186687544195157e-006	2.390396e+000	-5.905058e-001	-3.452115e-002
6.208604017382002e-006	2.640685e+000	-4.881643e-001	-3.699028e-002
6.250607425141182e-006	3.154925e+000	-2.762235e-001	-3.986440e-002
6.291768661153769e-006	3.676095e+000	-6.168547e-002	-4.062502e-002
6.331023521004947e-006	4.165975e+000	1.374526e-001	-3.938519e-002
6.370478008452489e-006	4.619172e+000	3.161434e-001	-3.644159e-002
6.423859776886081e-006	5.133058e+000	5.058854e-001	-3.062554e-002
6.490409981239752e-006	5.602493e+000	6.544852e-001	-2.196740e-002
6.552619960781818e-006	5.857786e+000	7.003875e-001	-1.353810e-002
6.606537408581284e-006	5.928495e+000	6.647930e-001	-6.742413e-003
6.652673667905013e-006	5.887578e+000	5.842204e-001	-1.791575e-003
6.692840637854180e-006	5.788739e+000	4.833192e-001	1.633328e-003
6.730205494936030e-006	5.654891e+000	3.695851e-001	3.894053e-003
6.784410963936098e-006	5.422076e+000	1.871182e-001	5.790297e-003
6.834975724087422e-006	5.190217e+000	1.152642e-002	6.281474e-003
6.887837499288783e-006	4.954037e+000	-1.667367e-001	5.556408e-003
6.940146362485918e-006	4.745533e+000	-3.285691e-001	3.928962e-003
6.984553586942685e-006	4.598184e+000	-4.497380e-001	2.043823e-003
7.018288380024416e-006	4.511085e+000	-5.285313e-001	4.079850e-004
7.053645784978845e-006	4.444921e+000	-5.978403e-001	-1.378387e-003
7.088353052857428e-006	4.405149e+000	-6.519215e-001	-3.084814e-003
7.145952068939849e-006	4.374894e+000	-7.158240e-001	-5.669188e-003
7.213286319520214e-006	4.359606e+000	-7.607133e-001	-8.283510e-003
7.271232365617005e-006	4.358624e+000	-7.745529e-001	-1.012690e-002
7.340510667793297e-006	4.395162e+000	-7.677079e-001	-1.177981e-002
7.404883506905063e-006	4.486752e+000	-7.480972e-001	-1.265085e-002
7.465874774457922e-006	4.617776e+000	-7.251907e-001	-1.268250e-002
7.528773852410251e-006	4.759293e+000	-7.091410e-001	-1.185185e-002
7.628773852410250e-006	4.938074e+000	-7.108310e-001	-9.519645e-003
7.709006751304004e-006	5.009393e+000	-7.394695e-001	-7.348711e-003
7.762844699283257e-006	4.978056e+000	-7.750358e-001	-6.043001e-003
7.798299624955672e-006	4.867768e+000	-8.038754e-001	-5.539120e-003
7.828694140761362e-006	4.649707e+000	-8.278631e-001	-5.670670e-003
7.861082062208382e-006	4.271717e+000	-8.483132e-001	-6.611109e-003
7.880907813346113e-006	3.969302e+000	-8.560653e-001	-7.740350e-003
7.895052532635671e-006	3.730726e+000	-8.573007e-001	-8.956173e-003
7.915740435548426e-006	3.402360e+000	-8.524438e-001	-1.123245e-002
7.935718000957639e-006	3.140179e+000	-8.415132e-001	-1.377614e-002
7.946260511820976e-006	3.045067e+000	-8.323202e-001	-1.523573e-002
7.958650781015944e-006	2.987710e+000	-8.177420e-001	-1.699449e-002
7.972506185381228e-006	2.978668e+000	-7.972442e-001	-1.890776e-002
7.990823638388428e-006	3.028550e+000	-7.642363e-001	-2.127748e-002
8.005647118227644e-006	3.103731e+000	-7.326805e-001	-2.300003e-002
8.022210674353268e-006	3.212038e+000	-6.922699e-001	-2.465882e-002
8.039671315059425e-006	3.340140e+000	-6.450228e-001	-2.609914e-002
8.060429604423878e-006	3.504523e+000	-5.838234e-001	-2.735435e-002
8.092995572784916e-006	3.775198e+000	-4.823479e-001	-2.836564e-002
8.145860048576667e-006	4.217201e+000	-3.178693e-001	-2.820177e-002
8.198435946658581e-006	4.634645e+000	-1.669958e-001	-2.628959e-002
8.240398304316786e-006	4.929711e+000	-6.684804e-002	-2.360454e-002
8.282180820886957e-006	5.172461e+000	6.444622e-003	-2.018998e-002
8.323728431142941e-006	5.355625e+000	4.965268e-002	-1.642877e-002
8.370442839616424e-006	5.489337e+000	6.182848e-002	-1.212450e-002
8.421750132111962e-006	5.554520e+000	3.448009e-002	-7.683608e-003
8.475967848532932e-006	5.541545e+000	-3.473210e-002	-3.647967e-003
8.530493087668552e-006	5.460063e+000	-1.374876e-001	-5.084475e-004
8.582331016279162e-006	5.335980e+000	-2.571299e-001	1.469093e-003
8.636556524146382e-006	5.178796e+000	-3.943584e-001	2.487343e-003
8.688580949224263e-006	5.020552e+000	-5.281231e-001	2.575637e-003
8.734868982310005e-006	4.883457e+000	-6.428097e-001	2.018340e-003
8.774162900651774e-006	4.767983e+000	-7.340975e-001	1.172696e-003
8.792670958040072e-006	4.703598e+000	-7.740173e-001	6.527482e-004
8.805258001774704e-006	4.640450e+000	-7.992056e-001	2.283089e-004
8.816233652790629e-006	4.556430e+000	-8.195706e-001	-2.104129e-004
8.827092208735754e-006	4.430491e+000	-8.377334e-001	-7.507001e-004
8.840640668531788e-006	4.203887e+000	-8.570354e-001	-1.638554e-003
8.855668730428333e-006	3.869841e+000	-8.737372e-001	-2.963920e-003
8.869403739762875e-006	3.497797e+000	-8.840069e-001	-4.569786e-003
8.881794278826775e-006	3.122602e+000	-8.882704e-001	-6.429883e-003
8.896093990211358e-006	2.678055e+000	-8.871991e-001	-9.055950e-003
8.909656008895108e-006	2.288882e+000	-8.798948e-001	-1.198187e-002
8.926135916347139e-006	1.890116e+000	-8.638982e-001	-1.594254e-002
8.932881890014799e-006	1.766636e+000	-8.548095e-001	-1.766284e-002
8.938580009815033e-006	1.698248e+000	-8.451796e-001	-1.915673e-002
8.946336566327668e-006	1.645019e+000	-8.299469e-001	-2.119096e-002
8.953821900924478e-006	1.627637e+000	-8.132047e-001	-2.313078e-002
8.959870619394791e-006	1.637761e+000	-7.978818e-001	-2.466062e-002
8.967528125823637e-006	1.673541e+000	-7.761828e-001	-2.653092e-002
8.975495313873932e-006	1.727844e+000	-7.510505e-001	-2.838695e-002
8.985374343562807e-006	1.810905e+000	-7.164445e-001	-3.055155e-002
8.995385108926717e-006	1.906444e+000	-6.777213e-001	-3.258159e-002
9.007307948418886e-006	2.031609e+000	-6.269120e-001	-3.476248e-002
9.022812943511178e-006	2.209190e+000	-5.539705e-001	-3.718264e-002
9.048852348760930e-006	2.533705e+000	-4.191069e-001	-4.027278e-002
9.085130111888176e-006	3.016831e+000	-2.170493e-001	-4.288613e-002
9.123271515374910e-006	3.541559e+000	2.039518e-003	-4.364125e-002
9.161826873315343e-006	4.064310e+000	2.177423e-001	-4.242965e-002
9.201656930134728e-006	4.561239e+000	4.169280e-001	-3.930448e-002
9.260105061953067e-006	5.169816e+000	6.459334e-001	-3.246223e-002
9.328619904973160e-006	5.687502e+000	8.137856e-001	-2.282770e-002
9.389903683314317e-006	5.951170e+000	8.628285e-001	-1.384976e-002
9.442657411550798e-006	6.019899e+000	8.257980e-001	-6.680929e-003
9.487446417492520e-006	5.972932e+000	7.423231e-001	-1.523871e-003
9.530488306943448e-006	5.854098e+000	6.262745e-001	2.363317e-003
9.572349506044131e-006	5.687537e+000	4.892866e-001	4.963141e-003
9.629450845508976e-006	5.417432e+000	2.831980e-001	6.844123e-003
9.681637092662149e-006	5.157836e+000	9.072994e-002	7.105359e-003
9.734142890795935e-006	4.908475e+000	-9.465150e-002	6.066553e-003
9.786775906391840e-006	4.690064e+000	-2.626361e-001	4.098486e-003
9.830782503117352e-006	4.541072e+000	-3.848795e-001	1.975137e-003
9.863065222446385e-006	4.458401e+000	-4.604360e-001	2.448547e-004
9.900483510891381e-006	4.392252e+000	-5.324701e-001	-1.804390e-003
9.937816388480586e-006	4.357895e+000	-5.878650e-001	-3.746593e-003
9.998475046549435e-006	4.356968e+000	-6.490919e-001	-6.492795e-003
1.006583786033683e-005	4.413973e+000	-6.859558e-001	-8.706531e-003
1.016449253788908e-005	4.560945e+000	-7.050626e-001	-1.030775e-002
1.026449253788908e-005	4.727370e+000	-7.130782e-001	-1.026007e-002
1.036449253788908e-005	4.860353e+000	-7.309960e-001	-8.978878e-003
1.044205784385324e-005	4.893909e+000	-7.608129e-001	-7.654809e-003
1.049390768902175e-005	4.826047e+000	-7.893554e-001	-6.995123e-003
1.053706009259162e-005	4.643587e+000	-8.140886e-001	-7.052777e-003
1.058019700226351e-005	4.322044e+000	-8.337644e-001	-7.977605e-003
1.060292801929259e-005	4.098293e+000	-8.391900e-001	-8.992482e-003
1.062263247048053e-005	3.894424e+000	-8.383771e-001	-1.031145e-002
1.064797673998493e-005	3.666320e+000	-8.307236e-001	-1.238722e-002
1.066253638050052e-005	3.572651e+000	-8.224871e-001	-1.371303e-002
1.067828028962490e-005	3.522987e+000	-8.092000e-001	-1.520023e-002
1.069856721211619e-005	3.523890e+000	-7.864412e-001	-1.703600e-002
1.072357433879474e-005	3.592372e+000	-7.512373e-001	-1.906489e-002
1.074442833959990e-005	3.687954e+000	-7.161862e-001	-2.046566e-002
1.076694741819930e-005	3.814697e+000	-6.731564e-001	-2.159962e-002
1.079264030698236e-005	3.971830e+000	-6.199999e-001	-2.241855e-002
1.082500881496117e-005	4.175221e+000	-5.514451e-001	-2.267314e-002
1.088832517182422e-005	4.557238e+000	-4.268486e-001	-2.145236e-002
1.095803742537484e-005	4.919664e+000	-3.203733e-001	-1.835926e-002
1.102938082636106e-005	5.190161e+000	-2.629043e-001	-1.392889e-002
1.110034832141475e-005	5.341837e+000	-2.648839e-001	-9.158457e-003
1.116269595519078e-005	5.377991e+000	-3.148109e-001	-5.303649e-003
1.121933598722341e-005	5.340173e+000	-3.946448e-001	-2.468734e-003
1.127247693559902e-005	5.258583e+000	-4.914595e-001	-5.917681e-004
1.132855976281982e-005	5.140324e+000	-6.067054e-001	5.070622e-004
1.138888527563729e-005	4.986983e+000	-7.356812e-001	8.975776e-004
1.140826690930079e-005	4.920899e+000	-7.767556e-001	8.194450e-004
1.141993634428807e-005	4.860285e+000	-8.006714e-001	6.729935e-004
1.142965604985625e-005	4.784871e+000	-8.197470e-001	4.865672e-004
1.143789694863972e-005	4.696125e+000	-8.351185e-001	2.693063e-004
1.144401297932213e-005	4.609026e+000	-8.458080e-001	5.366222e-005
1.145162023117062e-005	4.472817e+000	-8.580771e-001	-2.957411e-004
1.145899308848711e-005	4.308860e+000	-8.685879e-001	-7.512218e-004
1.147138541702436e-005	3.970896e+000	-8.829665e-001	-1.811354e-003
1.148563662431813e-005	3.512985e+000	-8.945271e-001	-3.495551e-003
1.150047624965195e-005	2.980372e+000	-9.002230e-001	-5.846601e-003
1.151403381975352e-005	2.477414e+000	-8.989580e-001	-8.577825e-003
1.152838273259133e-005	1.975689e+000	-8.903883e-001	-1.204543e-002
1.154244925534033e-005	1.551938e+000	-8.754734e-001	-1.587106e-002
1.155044307361107e-005	1.362574e+000	-8.637667e-001	-1.820019e-002
1.155572822628792e-005	1.273309e+000	-8.542250e-001	-1.979155e-002
1.156147848801301e-005	1.211070e+000	-8.422097e-001	-2.153639e-002
1.156805024203341e-005	1.173054e+000	-8.268163e-001	-2.352298e-002
1.157226944963771e-005	1.166838e+000	-8.158730e-001	-2.478334e-002
1.157705382888988e-005	1.176571e+000	-8.022586e-001	-2.618611e-002
1.158264668732526e-005	1.202933e+000	-7.848596e-001	-2.778306e-002
1.159017797224044e-005	1.255129e+000	-7.591664e-001	-2.985848e-002
1.159743150596088e-005	1.317940e+000	-7.319092e-001	-3.176381e-002
1.160674287198059e-005	1.410767e+000	-6.934310e-001	-3.406706e-002
1.161616354804108e-005	1.514322e+000	-6.507233e-001	-3.622526e-002
1.162889386492939e-005	1.667116e+000	-5.871868e-001	-3.884187e-002
1.164667405456335e-005	1.901530e+000	-4.884874e-001	-4.185511e-002
1.168223443383127e-005	2.413566e+000	-2.708054e-001	-4.614281e-002
1.172048330413918e-005	2.998650e+000	-2.136379e-002	-4.850414e-002
1.176062312449224e-005	3.624424e+000	2.439646e-001	-4.845809e-002
1.179942010744767e-005	4.200755e+000	4.836914e-001	-4.608233e-002
1.185645067832052e-005	4.941113e+000	7.789980e-001	-3.960904e-002
1.192166205086121e-005	5.598024e+000	1.018263e+000	-2.984597e-002
1.198338354384114e-005	5.998731e+000	1.131854e+000	-1.958085e-002
1.203873025968090e-005	6.162221e+000	1.135019e+000	-1.062342e-002
1.208700622403397e-005	6.165893e+000	1.068594e+000	-3.672659e-003
1.212268975916337e-005	6.089734e+000	9.807645e-001	5.625520e-004
1.216641481694322e-005	5.922550e+000	8.375903e-001	4.403817e-003
1.222557559986610e-005	5.628602e+000	6.125018e-001	7.555036e-003
1.228866945027258e-005	5.278233e+000	3.571975e-001	8.657507e-003
1.234361329616791e-005	4.976893e+000	1.397156e-001	7.835750e-003
1.239861859374782e-005	4.711031e+000	-5.736033e-002	5.676749e-003
1.245351396833821e-005	4.496636e+000	-2.264126e-001	2.728209e-003
1.249068121725900e-005	4.389330e+000	-3.208188e-001	4.724390e-004
1.252680456913997e-005	4.320121e+000	-3.942314e-001	-1.776284e-003
1.256235742226318e-005	4.286267e+000	-4.487660e-001	-3.870870e-003
1.262114590037718e-005	4.289485e+000	-5.085467e-001	-6.874978e-003
1.268762734547520e-005	4.358619e+000	-5.427667e-001	-9.332119e-003
1.278363409987785e-005	4.530656e+000	-5.555987e-001	-1.108073e-002
1.287521710090892e-005	4.715931e+000	-5.571444e-001	-1.099965e-002
1.297101225465339e-005	4.884291e+000	-5.713060e-001	-9.485370e-003
1.305497839336765e-005	4.980731e+000	-6.086420e-001	-7.564685e-003
1.313240774014261e-005	5.012279e+000	-6.683391e-001	-5.775485e-003
1.320439560347892e-005	4.983112e+000	-7.412156e-001	-4.408528e-003
1.323950821911305e-005	4.919341e+000	-7.812105e-001	-3.990650e-003
1.326438619209725e-005	4.806824e+000	-8.098484e-001	-3.955596e-003
1.328655359667437e-005	4.611402e+000	-8.329473e-001	-4.283220e-003
1.331070194660654e-005	4.276130e+000	-8.531352e-001	-5.202944e-003
1.333085398419196e-005	3.908035e+000	-8.646054e-001	-6.527584e-003
1.334391458726930e-005	3.633812e+000	-8.680148e-001	-7.773987e-003
1.335836767817393e-005	3.324269e+000	-8.670886e-001	-9.554940e-003
1.337485629597838e-005	2.998535e+000	-8.608260e-001	-1.195641e-002
1.338707072049650e-005	2.795558e+000	-8.524042e-001	-1.394485e-002
1.339574155926219e-005	2.687786e+000	-8.438346e-001	-1.545136e-002
1.340575258198979e-005	2.608459e+000	-8.311443e-001	-1.723432e-002
1.341710547189714e-005	2.571520e+000	-8.132768e-001	-1.924023e-002
1.343194412079927e-005	2.586241e+000	-7.850053e-001	-2.177062e-002
1.344376895440877e-005	2.636364e+000	-7.583175e-001	-2.365706e-002
1.345735058828511e-005	2.723354e+000	-7.228944e-001	-2.562952e-002
1.347108253403169e-005	2.827704e+000	-6.826996e-001	-2.740387e-002
1.348603809797968e-005	2.953876e+000	-6.342521e-001	-2.905514e-002
1.350530561558903e-005	3.129800e+000	-5.659059e-001	-3.071785e-002
1.353653048027008e-005	3.433177e+000	-4.468880e-001	-3.240459e-002
1.358122606439412e-005	3.880937e+000	-2.712017e-001	-3.311585e-002
1.362567519443720e-005	4.319117e+000	-1.016394e-001	-3.208338e-002
1.366612083963348e-005	4.689651e+000	3.711995e-002	-2.974365e-002
1.370673265072881e-005	5.013159e+000	1.509239e-001	-2.633567e-002
1.375351734035946e-005	5.303336e+000	2.396119e-001	-2.160736e-002
1.382128927161211e-005	5.574136e+000	2.922769e-001	-1.432394e-002
1.388972085139297e-005	5.690879e+000	2.669587e-001	-7.323338e-003
1.394143424852477e-005	5.674513e+000	1.960512e-001	-2.754850e-003
1.398057366356699e-005	5.603526e+000	1.138579e-001	-4.437470e-005
1.402687299094301e-005	5.474664e+000	-4.667209e-003	2.232600e-003
1.407403207343238e-005	5.315935e+000	-1.377761e-001	3.596370e-003
1.412414737335888e-005	5.134343e+000	-2.840086e-001	4.009629e-003
1.418143005299142e-005	4.931788e+000	-4.466995e-001	3.446701e-003
1.423070045250541e-005	4.774856e+000	-5.763393e-001	2.280260e-003
1.427045583615069e-005	4.665494e+000	-6.697169e-001	9.658799e-004
1.430563425383106e-005	4.573518e+000	-7.424899e-001	-3.891596e-004
1.432834209849443e-005	4.495455e+000	-7.835514e-001	-1.362137e-003
1.434730653015967e-005	4.380339e+000	-8.126365e-001	-2.309424e-003
1.436898395435308e-005	4.154926e+000	-8.391888e-001	-3.671429e-003
1.438931060470231e-005	3.849276e+000	-8.572705e-001	-5.317870e-003
1.440191547322982e-005	3.612788e+000	-8.640698e-001	-6.616476e-003
1.441383810906201e-005	3.367038e+000	-8.663113e-001	-8.123337e-003
1.442936097214532e-005	3.054271e+000	-8.637668e-001	-1.042455e-002
1.444581308734608e-005	2.757461e+000	-8.555220e-001	-1.316047e-002
1.445411583985727e-005	2.636860e+000	-8.486561e-001	-1.465055e-002
1.446254813220263e-005	2.551208e+000	-8.390816e-001	-1.622471e-002
1.447386395530721e-005	2.486605e+000	-8.229643e-001	-1.834792e-002
1.448613363465667e-005	2.469509e+000	-8.017377e-001	-2.060976e-002
1.449611041956049e-005	2.493328e+000	-7.811360e-001	-2.237022e-002
1.450841012785604e-005	2.556451e+000	-7.515022e-001	-2.439595e-002
1.452201889201181e-005	2.649347e+000	-7.141741e-001	-2.644223e-002
1.453560127836509e-005	2.757535e+000	-6.723849e-001	-2.825493e-002
1.455068900145728e-005	2.890154e+000	-6.210231e-001	-2.996721e-002
1.457127873347538e-005	3.086033e+000	-5.441879e-001	-3.175665e-002
1.460644880373132e-005	3.441646e+000	-4.034261e-001	-3.361580e-002
1.464799068846894e-005	3.873858e+000	-2.324338e-001	-3.420069e-002
1.468805047600636e-005	4.283586e+000	-7.254887e-002	-3.317915e-002
1.472853019898377e-005	4.668913e+000	7.322274e-002	-3.076500e-002
1.476912579540581e-005	5.003987e+000	1.924301e-001	-2.725802e-002
1.482143679458645e-005	5.336778e+000	2.951439e-001	-2.178451e-002
1.489094597425725e-005	5.615583e+000	3.488086e-001	-1.406923e-002
1.495883377481666e-005	5.723889e+000	3.190765e-001	-6.933448e-003
1.500920278120649e-005	5.700696e+000	2.457778e-001	-2.385007e-003
1.504593089310460e-005	5.629187e+000	1.657654e-001	2.170498e-004
1.509012002071918e-005	5.500019e+000	4.908200e-002	2.418253e-003
1.514428711219227e-005	5.309974e+000	-1.081864e-001	3.972285e-003
1.519350579568039e-005	5.125432e+000	-2.552820e-001	4.315398e-003
1.525191021231301e-005	4.913188e+000	-4.243535e-001	3.605436e-003
1.530157282224568e-005	4.752398e+000	-5.566516e-001	2.315630e-003
1.534048544760952e-005	4.646069e+000	-6.489950e-001	9.521242e-004
1.537054700631745e-005	4.574014e+000	-7.114590e-001	-2.496128e-004
1.540075198750869e-005	4.493850e+000	-7.661650e-001	-1.552475e-003
1.542197302048201e-005	4.399729e+000	-7.987037e-001	-2.574468e-003
1.544695581297510e-005	4.200380e+000	-8.290099e-001	-4.032528e-003
1.546961726908400e-005	3.925283e+000	-8.489599e-001	-5.703096e-003
1.548340679239404e-005	3.709252e+000	-8.563376e-001	-6.986166e-003
1.549568302481002e-005	3.495373e+000	-8.586808e-001	-8.384335e-003
1.551254941219789e-005	3.209362e+000	-8.561638e-001	-1.063022e-002
1.552989976741395e-005	2.950140e+000	-8.479692e-001	-1.320933e-002
1.553855212882640e-005	2.849880e+000	-8.411235e-001	-1.459077e-002
1.554832512886161e-005	2.776093e+000	-8.304530e-001	-1.620238e-002
1.556067762651705e-005	2.734387e+000	-8.132606e-001	-1.822559e-002
1.557677762339715e-005	2.743190e+000	-7.857065e-001	-2.077470e-002
1.558825658401593e-005	2.785895e+000	-7.621346e-001	-2.247424e-002
1.560243898540997e-005	2.869921e+000	-7.280724e-001	-2.437370e-002
1.561880685114437e-005	2.986635e+000	-6.836900e-001	-2.630752e-002
1.563420930198608e-005	3.109485e+000	-6.372399e-001	-2.783671e-002
1.565461293731719e-005	3.285878e+000	-5.697879e-001	-2.937723e-002
1.568641359278866e-005	3.576900e+000	-4.574897e-001	-3.078792e-002
1.573391986612012e-005	4.021348e+000	-2.863551e-001	-3.115473e-002
1.578108869479776e-005	4.450259e+000	-1.242277e-001	-2.978838e-002
1.582162904563895e-005	4.787465e+000	-1.932196e-003	-2.732873e-002
1.586231444444419e-005	5.078051e+000	9.580006e-002	-2.394608e-002
1.590438233791678e-005	5.309722e+000	1.616120e-001	-1.987594e-002
1.596943071351646e-005	5.536919e+000	1.971218e-001	-1.331412e-002
1.603827654068680e-005	5.634914e+000	1.635042e-001	-6.787595e-003
1.609065000221277e-005	5.612540e+000	9.005877e-002	-2.543384e-003
1.613027507437247e-005	5.541062e+000	8.010821e-003	-5.909992e-005
1.617699430427287e-005	5.415806e+000	-1.080705e-001	1.979068e-003
1.622476490889044e-005	5.263492e+000	-2.374203e-001	3.085283e-003
1.629188894243313e-005	5.037540e+000	-4.228327e-001	3.290742e-003
1.634630827888399e-005	4.863078e+000	-5.668437e-001	2.552853e-003
1.638972886013930e-005	4.736983e+000	-6.720159e-001	1.425716e-003
1.642443398715272e-005	4.637936e+000	-7.476828e-001	2.739983e-004
1.644324037086572e-005	4.567466e+000	-7.844143e-001	-4.506988e-004
1.645933159506845e-005	4.467793e+000	-8.122607e-001	-1.177589e-003
1.647539174409988e-005	4.301775e+000	-8.360963e-001	-2.078243e-003
1.649243182174183e-005	4.032349e+000	-8.557414e-001	-3.361983e-003
1.651278256476411e-005	3.607587e+000	-8.716227e-001	-5.404034e-003
1.652550139751057e-005	3.298554e+000	-8.765171e-001	-7.047101e-003
1.653802968817943e-005	2.979746e+000	-8.762563e-001	-9.034514e-003
1.655219840865513e-005	2.642979e+000	-8.704404e-001	-1.163695e-002
1.656687581034239e-005	2.344236e+000	-8.590770e-001	-1.461471e-002
1.657426383428657e-005	2.228341e+000	-8.508695e-001	-1.620604e-002
1.658144875566839e-005	2.152654e+000	-8.406534e-001	-1.779702e-002
1.659066301766265e-005	2.102853e+000	-8.246906e-001	-1.983255e-002
1.660370851105581e-005	2.093658e+000	-7.978635e-001	-2.265527e-002
1.661202870651905e-005	2.120290e+000	-7.778201e-001	-2.438116e-002
1.662227739198993e-005	2.182029e+000	-7.494337e-001	-2.638274e-002
1.663298442093317e-005	2.263458e+000	-7.161629e-001	-2.832329e-002
1.664533811706661e-005	2.371300e+000	-6.734826e-001	-3.035842e-002
1.665833406226370e-005	2.496136e+000	-6.239160e-001	-3.224032e-002
1.667686463912770e-005	2.689824e+000	-5.460477e-001	-3.442888e-002
1.670613811688817e-005	3.019078e+000	-4.122418e-001	-3.684325e-002
1.674544492864600e-005	3.483426e+000	-2.228213e-001	-3.841140e-002
1.678417525942450e-005	3.944656e+000	-3.594726e-002	-3.817193e-002
1.682638021866770e-005	4.426208e+000	1.553375e-001	-3.610405e-002
1.686640790960309e-005	4.832249e+000	3.097201e-001	-3.268404e-002
1.692478010564755e-005	5.303800e+000	4.723293e-001	-2.609075e-002
1.699383121187385e-005	5.681663e+000	5.728999e-001	-1.738088e-002
1.705413435209024e-005	5.842853e+000	5.756840e-001	-9.861602e-003
1.710500327170524e-005	5.854327e+000	5.160661e-001	-4.207118e-003
1.714689712856734e-005	5.785728e+000	4.287180e-001	-4.269094e-004
1.719547560731967e-005	5.640977e+000	2.961498e-001	2.770588e-003
1.724810627360351e-005	5.438728e+000	1.315416e-001	4.900178e-003
1.729725581786924e-005	5.228315e+000	-3.111083e-002	5.649026e-003
1.734730709698300e-005	5.014609e+000	-1.944865e-001	5.269821e-003
1.740318133874416e-005	4.797229e+000	-3.642142e-001	3.854347e-003
1.745012750145974e-005	4.642461e+000	-4.914011e-001	2.097079e-003
1.748511271316357e-005	4.551020e+000	-5.733160e-001	5.411113e-004
1.751857782987891e-005	4.485091e+000	-6.400390e-001	-1.041609e-003
1.755030770851199e-005	4.439175e+000	-6.921977e-001	-2.544597e-003
1.759553195171220e-005	4.377842e+000	-7.498228e-001	-4.644236e-003
1.764027937351675e-005	4.282364e+000	-7.888970e-001	-6.750186e-003
1.768549622150454e-005	4.130466e+000	-8.102852e-001	-9.044341e-003
1.771159447363272e-005	4.030366e+000	-8.124147e-001	-1.053254e-002
1.774564481010363e-005	3.928816e+000	-8.034618e-001	-1.263691e-002
1.776929133065572e-005	3.905208e+000	-7.904227e-001	-1.408835e-002
